ship_id,ship_type,route_id,month,distance,fuel_type,fuel_consumption,CO2_emissions,weather_conditions,engine_efficiency,estimated_dwt,CII_score,Eff_Flag,fuel intensity,ship_type,dwt
NG100,Surfer Boat,Port Harcourt-Lagos,January,146.74,Diesel,2126.09,5566.51,Moderate,83.14,50,758.6902004,OK,14.49,,
NG100,Surfer Boat,Escravos-Lagos,February,130.97,Diesel,1731.78,4479.48,Stormy,89.33,50,684.0467283,OK,13.22,,
NG100,Surfer Boat,Escravos-Lagos,March,117.09,Diesel,1762.98,4855.32,Moderate,89.97,50,829.3312836,OK,15.06,,
NG100,Surfer Boat,Lagos-Apapa,April,183.03,Diesel,2093.83,5849.03,Stormy,87.29,50,639.1334754,OK,11.44,,
NG100,Surfer Boat,Port Harcourt-Lagos,May,150.55,Diesel,2880.38,7966.11,Moderate,71.64,50,1058.267685,LOW,19.13,,
NG100,Surfer Boat,Port Harcourt-Lagos,June,31.27,Diesel,589.65,1721.34,Stormy,75.56,50,1100.95299,OK,18.86,,
NG100,Surfer Boat,Warri-Bonny,July,199.91,Diesel,2107.61,6280.82,Stormy,92.46,50,628.3647641,OK,10.54,,
NG100,Surfer Boat,Port Harcourt-Lagos,August,87.18,Diesel,1384.68,4079.34,Stormy,88.56,50,935.8430833,OK,15.88,,
NG100,Surfer Boat,Port Harcourt-Lagos,September,105.12,Diesel,2096.23,5243.89,Moderate,78.14,50,997.6959665,OK,19.94,,
NG100,Surfer Boat,Port Harcourt-Lagos,October,32.5,Diesel,466.75,1356.68,Moderate,86.15,50,834.88,OK,14.36,,
NG100,Surfer Boat,Escravos-Lagos,November,127.28,Diesel,1910.31,5518.55,Moderate,86.08,50,867.1511628,OK,15.01,,
NG100,Surfer Boat,Port Harcourt-Lagos,December,169.85,Diesel,2827.56,7755.53,Moderate,86.52,50,913.2210774,OK,16.65,,
NG101,Surfer Boat,Warri-Bonny,January,188.84,Diesel,2049.82,5911.82,Stormy,80.93,50,626.1194662,OK,10.85,,
NG101,Surfer Boat,Warri-Bonny,February,165.63,Diesel,1971.63,5203.97,Moderate,83.62,50,628.3849544,OK,11.90,,
NG101,Surfer Boat,Warri-Bonny,March,86.77,Diesel,1132.71,2863.17,Moderate,70.81,50,659.9446813,LOW,13.05,,
NG101,Surfer Boat,Port Harcourt-Lagos,April,97.27,Diesel,1731.31,4462.29,Calm,91.26,50,917.5059114,OK,17.80,,
NG101,Surfer Boat,Escravos-Lagos,May,184.51,Diesel,3578.44,9582.76,Calm,75.73,50,1038.725272,OK,19.39,,
NG101,Surfer Boat,Lagos-Apapa,June,127.45,Diesel,1744.33,4976.68,Moderate,94.38,50,780.9619459,OK,13.69,,
NG101,Surfer Boat,Warri-Bonny,July,23.36,Diesel,443.54,1174.66,Stormy,94.56,50,1005.702055,OK,18.99,,
NG101,Surfer Boat,Port Harcourt-Lagos,August,165.73,Diesel,2969.75,8368.33,Moderate,92.37,50,1009.875098,OK,17.92,,
NG101,Surfer Boat,Port Harcourt-Lagos,September,197.25,Diesel,3848.79,10996.97,Calm,71,50,1115.028644,LOW,19.51,,
NG101,Surfer Boat,Port Harcourt-Lagos,October,175.84,Diesel,2365.94,6011.87,Calm,82.52,50,683.7886715,OK,13.46,,
NG101,Surfer Boat,Lagos-Apapa,November,64.04,Diesel,1279.31,3318.05,Calm,85.89,50,1036.242973,OK,19.98,,
NG101,Surfer Boat,Lagos-Apapa,December,94.2,Diesel,1308.08,3552.13,Moderate,77.1,50,754.1677282,OK,13.89,,
NG102,Surfer Boat,Port Harcourt-Lagos,January,114.52,Diesel,1818.79,4779.11,Stormy,74.26,50,834.6332518,LOW,15.88,,
NG102,Surfer Boat,Lagos-Apapa,February,105.11,Diesel,1822.47,5455.24,Stormy,77.82,50,1038.005899,OK,17.34,,
NG102,Surfer Boat,Warri-Bonny,March,50.68,Diesel,658.4,1848.7,Moderate,83.5,50,729.558011,OK,12.99,,
NG102,Surfer Boat,Lagos-Apapa,April,199.16,Diesel,3830.8,10853.6,Calm,80.75,50,1089.937739,OK,19.23,,
NG102,Surfer Boat,Escravos-Lagos,May,175.73,Diesel,1933.1,4847.72,Stormy,92.99,50,551.723667,OK,11.00,,
NG102,Surfer Boat,Warri-Bonny,June,48.53,Diesel,696.44,1886.5,Stormy,87.03,50,777.4572429,OK,14.35,,
NG102,Surfer Boat,Escravos-Lagos,July,26.09,Diesel,292.06,846.15,Moderate,88.67,50,648.6393254,OK,11.19,,
NG102,Surfer Boat,Warri-Bonny,August,24.71,Diesel,410.23,1121.76,Stormy,92.46,50,907.9401052,OK,16.60,,
NG102,Surfer Boat,Port Harcourt-Lagos,September,150.33,Diesel,1751.98,5123.13,Moderate,78.43,50,681.5845141,OK,11.65,,
NG102,Surfer Boat,Lagos-Apapa,October,158.68,Diesel,2897.68,8586.74,Moderate,85.79,50,1082.271238,OK,18.26,,
NG102,Surfer Boat,Escravos-Lagos,November,175.33,Diesel,3327.01,9168.96,Stormy,80.05,50,1045.908858,OK,18.98,,
NG102,Surfer Boat,Warri-Bonny,December,64.1,Diesel,1052.86,2719.52,Moderate,71.07,50,848.524181,LOW,16.43,,
NG103,Oil Service Boat,Port Harcourt-Lagos,January,55.09,HFO,1408.66,4200.17,Moderate,82.32,1500,50.82797846,OK,25.57,,
NG103,Oil Service Boat,Warri-Bonny,February,99.99,Diesel,2906.95,7690.27,Stormy,70.61,1500,51.27359403,LOW,29.07,,
NG103,Oil Service Boat,Lagos-Apapa,March,131.58,HFO,3955.59,10211.7,Moderate,94.5,1500,51.73886609,OK,30.06,,
NG103,Oil Service Boat,Port Harcourt-Lagos,April,68.15,Diesel,2345.47,5871.23,Calm,80.78,1500,57.43438494,OK,34.42,,
NG103,Oil Service Boat,Lagos-Apapa,May,93.39,Diesel,2502.02,7276.76,Moderate,94.24,1500,51.94531891,OK,26.79,,
NG103,Oil Service Boat,Port Harcourt-Lagos,June,124.49,HFO,3699.02,10719.74,Moderate,82.55,1500,57.40616382,OK,29.71,,
NG103,Oil Service Boat,Escravos-Lagos,July,84.89,HFO,2964.84,8041.75,Moderate,92.3,1500,63.15427809,OK,34.93,,
NG103,Oil Service Boat,Warri-Bonny,August,78.78,Diesel,2209.73,5967.94,Stormy,77.9,1500,50.50300415,OK,28.05,,
NG103,Oil Service Boat,Lagos-Apapa,September,67.77,Diesel,1944.87,4987,Calm,72.88,1500,49.05808863,LOW,28.70,,
NG103,Oil Service Boat,Escravos-Lagos,October,85.83,HFO,2479.44,6756.23,Stormy,76.2,1500,52.47761078,OK,28.89,,
NG103,Oil Service Boat,Escravos-Lagos,November,144.88,Diesel,4381.91,12877.71,Calm,80.26,1500,59.25690226,OK,30.25,,
NG103,Oil Service Boat,Warri-Bonny,December,28.52,Diesel,837.14,2117.77,Calm,77.11,1500,49.50374007,OK,29.35,,
NG104,Oil Service Boat,Lagos-Apapa,January,47.93,HFO,1662.33,4601.41,Calm,78.61,1500,64.00180819,OK,34.68,,
NG104,Oil Service Boat,Port Harcourt-Lagos,February,26.53,Diesel,676.37,1862.64,Stormy,80.25,1500,46.80588014,OK,25.49,,
NG104,Oil Service Boat,Port Harcourt-Lagos,March,117.71,Diesel,3981.33,10293.55,Moderate,73.32,1500,58.29892674,LOW,33.82,,
NG104,Oil Service Boat,Warri-Bonny,April,67.04,HFO,2312.5,5941.35,Stormy,87.78,1500,59.08263723,OK,34.49,,
NG104,Oil Service Boat,Escravos-Lagos,May,107.12,HFO,2710.02,7246.43,Moderate,84.63,1500,45.0985188,OK,25.30,,
NG104,Oil Service Boat,Warri-Bonny,June,91.89,HFO,2603.57,7542.46,Moderate,85.75,1500,54.72093445,OK,28.33,,
NG104,Oil Service Boat,Lagos-Apapa,July,70.54,HFO,2012.44,5988.92,Calm,83.83,1500,56.60069937,OK,28.53,,
NG104,Oil Service Boat,Lagos-Apapa,August,118.59,Diesel,3849.79,10891.74,Stormy,93.36,1500,61.22910869,OK,32.46,,
NG104,Oil Service Boat,Port Harcourt-Lagos,September,126.17,Diesel,3333.38,9719.29,Calm,90.27,1500,51.35552561,OK,26.42,,
NG104,Oil Service Boat,Warri-Bonny,October,111.52,HFO,3415,8888.06,Stormy,88.85,1500,53.13283118,OK,30.62,,
NG104,Oil Service Boat,Lagos-Apapa,November,121.05,Diesel,3612.88,9497.04,Stormy,91.71,1500,52.30367617,OK,29.85,,
NG104,Oil Service Boat,Warri-Bonny,December,126.45,HFO,4389.29,12427.05,Moderate,78.75,1500,65.51759589,OK,34.71,,
NG105,Oil Service Boat,Port Harcourt-Lagos,January,146.92,Diesel,5121.13,15049.01,Moderate,94.16,1500,68.28664126,OK,34.86,,
NG105,Oil Service Boat,Lagos-Apapa,February,39.14,Diesel,1233,3218.9,Calm,76.4,1500,54.82711633,OK,31.50,,
NG105,Oil Service Boat,Port Harcourt-Lagos,March,29.32,Diesel,998.43,2747.25,Stormy,88.73,1500,62.46589359,OK,34.05,,
NG105,Oil Service Boat,Lagos-Apapa,April,23.48,Diesel,732.26,2166.04,Stormy,84.96,1500,61.50028393,OK,31.19,,
NG105,Oil Service Boat,Escravos-Lagos,May,118.88,HFO,3596.44,10409.53,Calm,90.43,1500,58.37556079,OK,30.25,,
NG105,Oil Service Boat,Port Harcourt-Lagos,June,115.76,Diesel,3774.67,10605.85,Stormy,73.54,1500,61.07953237,LOW,32.61,,
NG105,Oil Service Boat,Escravos-Lagos,July,64.62,Diesel,1758.28,5032.19,Calm,89.78,1500,51.91571237,OK,27.21,,
NG105,Oil Service Boat,Warri-Bonny,August,85.26,HFO,2400.19,6743.53,Calm,93.51,1500,52.72914223,OK,28.15,,
NG105,Oil Service Boat,Port Harcourt-Lagos,September,85.23,HFO,2677.39,6900.6,Calm,93.14,1500,53.97629943,OK,31.41,,
NG105,Oil Service Boat,Escravos-Lagos,October,64.89,HFO,1678.35,4623.88,Moderate,86.2,1500,47.504803,OK,25.86,,
NG105,Oil Service Boat,Port Harcourt-Lagos,November,100.23,HFO,2767.53,8050.61,Calm,84.45,1500,53.54757391,OK,27.61,,
NG105,Oil Service Boat,Port Harcourt-Lagos,December,119.56,HFO,4142.67,11416.1,Stormy,81.55,1500,63.65618378,OK,34.65,,
NG106,Fishing Trawler,Escravos-Lagos,January,101.68,HFO,2793.46,7184.56,Calm,92.42,500,141.3170732,OK,27.47,,
NG106,Fishing Trawler,Port Harcourt-Lagos,February,199.96,Diesel,4021.1,10911.15,Moderate,87.14,500,109.1333267,OK,20.11,,
NG106,Fishing Trawler,Lagos-Apapa,March,94.58,Diesel,2666.11,7378.24,Stormy,77.79,500,156.0211461,OK,28.19,,
NG106,Fishing Trawler,Warri-Bonny,April,158.15,Diesel,3700.15,10297.38,Calm,90.28,500,130.2229529,OK,23.40,,
NG106,Fishing Trawler,Escravos-Lagos,May,81.07,Diesel,1858.1,4924.22,Stormy,90.41,500,121.4806957,OK,22.92,,
NG106,Fishing Trawler,Lagos-Apapa,June,79.62,HFO,1986.7,5203.26,Moderate,84.6,500,130.7023361,OK,24.95,,
NG106,Fishing Trawler,Warri-Bonny,July,187.55,HFO,5232.01,14232.56,Calm,94.95,500,151.7735004,OK,27.90,,
NG106,Fishing Trawler,Escravos-Lagos,August,86.36,HFO,2029.35,5125.13,Moderate,76.68,500,118.6922186,OK,23.50,,
NG106,Fishing Trawler,Warri-Bonny,September,116.35,HFO,2873.5,8355.64,Calm,76.55,500,143.6293941,OK,24.70,,
NG106,Fishing Trawler,Lagos-Apapa,October,67.59,Diesel,1892.97,4751.55,Moderate,93.61,500,140.5992011,OK,28.01,,
NG106,Fishing Trawler,Port Harcourt-Lagos,November,176.6,HFO,4402.43,11452.53,Stormy,74.52,500,129.7002265,LOW,24.93,,
NG106,Fishing Trawler,Escravos-Lagos,December,68.35,HFO,1878.34,5420.74,Moderate,75.12,500,158.6171178,OK,27.48,,
NG107,Fishing Trawler,Escravos-Lagos,January,132.29,Diesel,2716.79,7866.08,Moderate,90.86,500,118.9217628,OK,20.54,,
NG107,Fishing Trawler,Lagos-Apapa,February,51.81,HFO,1039.12,3111.21,Calm,84.32,500,120.1007528,OK,20.06,,
NG107,Fishing Trawler,Escravos-Lagos,March,89.31,HFO,2369.8,6149.52,Stormy,77.07,500,137.7117904,OK,26.53,,
NG107,Fishing Trawler,Port Harcourt-Lagos,April,187.46,HFO,3835.13,10239.12,Calm,93.94,500,109.2405847,OK,20.46,,
NG107,Fishing Trawler,Escravos-Lagos,May,111.39,Diesel,2602.31,7576.72,Moderate,83.11,500,136.0395009,OK,23.36,,
NG107,Fishing Trawler,Lagos-Apapa,June,191.89,HFO,5177.11,13613.37,Moderate,79.38,500,141.8872271,OK,26.98,,
NG107,Fishing Trawler,Port Harcourt-Lagos,July,166.94,Diesel,4915.84,12342.39,Moderate,83.32,500,147.8661795,OK,29.45,,
NG107,Fishing Trawler,Lagos-Apapa,August,148.18,HFO,3825.68,11078.16,Stormy,89.11,500,149.5230126,OK,25.82,,
NG107,Fishing Trawler,Escravos-Lagos,September,119.4,Diesel,2824.31,7869.76,Stormy,85.51,500,131.8217755,OK,23.65,,
NG107,Fishing Trawler,Warri-Bonny,October,142.52,Diesel,4099.56,10682.85,Moderate,94.15,500,149.9136963,OK,28.76,,
NG107,Fishing Trawler,Escravos-Lagos,November,187.75,HFO,4923.14,12777.45,Moderate,72.93,500,136.1113182,LOW,26.22,,
NG107,Fishing Trawler,Escravos-Lagos,December,53.55,Diesel,1197.72,3572.73,Calm,94.17,500,133.4352941,OK,22.37,,
NG108,Tanker Ship,Escravos-Lagos,January,171.96,HFO,7696.07,22267.76,Stormy,73.12,100000,1.294938358,LOW,44.76,,
NG108,Tanker Ship,Lagos-Apapa,February,383.81,HFO,16125.04,42062.28,Moderate,88.24,100000,1.095914124,OK,42.01,,
NG108,Tanker Ship,Lagos-Apapa,March,408.78,Diesel,20142.24,55430.99,Moderate,74.94,100000,1.356010323,LOW,49.27,,
NG108,Tanker Ship,Port Harcourt-Lagos,April,372.93,Diesel,18326.36,48909.52,Calm,86.19,100000,1.31149331,OK,49.14,,
NG108,Tanker Ship,Lagos-Apapa,May,292.04,HFO,10331.73,27821.87,Stormy,85.86,100000,0.952673264,OK,35.38,,
NG108,Tanker Ship,Warri-Bonny,June,117.82,HFO,5707.91,14413.15,Calm,83.83,100000,1.22331947,OK,48.45,,
NG108,Tanker Ship,Warri-Bonny,July,92.48,Diesel,4429.88,12715.49,Stormy,73.82,100000,1.374944853,LOW,47.90,,
NG108,Tanker Ship,Warri-Bonny,August,69.7,Diesel,3386.72,9832.32,Moderate,77.13,100000,1.410662841,OK,48.59,,
NG108,Tanker Ship,Escravos-Lagos,September,475.63,HFO,22247.76,56342.15,Calm,78.67,100000,1.1845794,OK,46.78,,
NG108,Tanker Ship,Port Harcourt-Lagos,October,116.15,HFO,5254.53,13948.14,Calm,76.24,100000,1.200873009,OK,45.24,,
NG108,Tanker Ship,Port Harcourt-Lagos,November,177.01,HFO,5669.94,15461.03,Calm,87.45,100000,0.873455172,OK,32.03,,
NG108,Tanker Ship,Lagos-Apapa,December,244.89,HFO,8039.88,23906.87,Moderate,75.49,100000,0.976228919,OK,32.83,,
NG109,Surfer Boat,Port Harcourt-Lagos,January,157.98,Diesel,2983.79,8730,Stormy,90.67,50,1105.20319,OK,18.89,,
NG109,Surfer Boat,Warri-Bonny,February,109.14,Diesel,1860.07,5489.9,Calm,75.85,50,1006.028954,OK,17.04,,
NG109,Surfer Boat,Warri-Bonny,March,75.36,Diesel,770.06,2279.77,Calm,73.9,50,605.0345011,LOW,10.22,,
NG109,Surfer Boat,Escravos-Lagos,April,144.38,Diesel,2874.01,8475.32,Moderate,90.36,50,1174.029644,OK,19.91,,
NG109,Surfer Boat,Lagos-Apapa,May,28.32,Diesel,405.49,1216.32,Moderate,70.81,50,858.9830508,LOW,14.32,,
NG109,Surfer Boat,Lagos-Apapa,June,63.5,Diesel,1112.56,2965.24,Moderate,75.42,50,933.9338583,OK,17.52,,
NG109,Surfer Boat,Escravos-Lagos,July,105.68,Diesel,1225.76,3677.26,Moderate,85.23,50,695.9235428,OK,11.60,,
NG109,Surfer Boat,Escravos-Lagos,August,75.9,Diesel,1484.89,4275.36,Stormy,78.89,50,1126.577075,OK,19.56,,
NG109,Surfer Boat,Port Harcourt-Lagos,September,46.62,Diesel,791.1,2345.86,Calm,81.54,50,1006.374946,OK,16.97,,
NG109,Surfer Boat,Escravos-Lagos,October,56.33,Diesel,985.87,2704.94,Stormy,73.96,50,960.3905557,LOW,17.50,,
NG109,Surfer Boat,Escravos-Lagos,November,164.18,Diesel,1851.71,5219.49,Stormy,78.36,50,635.8253137,OK,11.28,,
NG109,Surfer Boat,Lagos-Apapa,December,121.94,Diesel,1760.87,4856.47,Calm,74.12,50,796.5343612,LOW,14.44,,
NG110,Surfer Boat,Escravos-Lagos,January,148.03,Diesel,2671.57,6750.47,Moderate,79.66,50,912.0408025,OK,18.05,,
NG110,Surfer Boat,Lagos-Apapa,February,86.91,Diesel,1615.6,4573.48,Calm,77.17,50,1052.463468,OK,18.59,,
NG110,Surfer Boat,Lagos-Apapa,March,23.21,Diesel,375.51,997.36,Stormy,81.62,50,859.4226626,OK,16.18,,
NG110,Surfer Boat,Port Harcourt-Lagos,April,154.44,Diesel,2602.87,7006.15,Moderate,75.89,50,907.2973323,OK,16.85,,
NG110,Surfer Boat,Warri-Bonny,May,174.09,Diesel,1930.22,5140.13,Calm,72.94,50,590.5141019,LOW,11.09,,
NG110,Surfer Boat,Lagos-Apapa,June,172.91,Diesel,2179.67,6116.69,Moderate,75.24,50,707.4998554,OK,12.61,,
NG110,Surfer Boat,Escravos-Lagos,July,122.24,Diesel,1615.42,4300.22,Stormy,90.72,50,703.5700262,OK,13.22,,
NG110,Surfer Boat,Lagos-Apapa,August,20.17,Diesel,295.6,875.06,Calm,74.15,50,867.6846802,LOW,14.66,,
NG110,Surfer Boat,Port Harcourt-Lagos,September,67.19,Diesel,877.02,2600.05,Moderate,79.11,50,773.9395743,OK,13.05,,
NG110,Surfer Boat,Warri-Bonny,October,70.84,Diesel,798.14,2298.23,Stormy,84.14,50,648.8509317,OK,11.27,,
NG110,Surfer Boat,Lagos-Apapa,November,65.15,Diesel,843.1,2134.62,Stormy,89.9,50,655.2939371,OK,12.94,,
NG110,Surfer Boat,Warri-Bonny,December,103.85,Diesel,1832.07,4652.71,Moderate,89.19,50,896.0442947,OK,17.64,,
NG111,Surfer Boat,Lagos-Apapa,January,187.27,Diesel,2388.84,6328.9,Moderate,77.64,50,675.9117851,OK,12.76,,
NG111,Surfer Boat,Escravos-Lagos,February,113.78,Diesel,1468.61,3710.26,Stormy,81.55,50,652.1814027,OK,12.91,,
NG111,Surfer Boat,Escravos-Lagos,March,132.24,Diesel,1676.65,4388.44,Moderate,87.5,50,663.708409,OK,12.68,,
NG111,Surfer Boat,Lagos-Apapa,April,193.96,Diesel,3801.36,10219.15,Stormy,80.94,50,1053.737884,OK,19.60,,
NG111,Surfer Boat,Warri-Bonny,May,174.52,Diesel,2937.26,8570.03,Moderate,92.95,50,982.1258309,OK,16.83,,
NG111,Surfer Boat,Escravos-Lagos,June,99.31,Diesel,1821.48,4973.91,Calm,86.53,50,1001.693686,OK,18.34,,
NG111,Surfer Boat,Warri-Bonny,July,193.19,Diesel,1944.93,4955.1,Calm,83.8,50,512.9768622,OK,10.07,,
NG111,Surfer Boat,Escravos-Lagos,August,179.92,Diesel,2780.87,8292.72,Stormy,79.58,50,921.8230325,OK,15.46,,
NG111,Surfer Boat,Lagos-Apapa,September,50.37,Diesel,691.5,1917.17,Stormy,72.06,50,761.234862,LOW,13.73,,
NG111,Surfer Boat,Escravos-Lagos,October,43.41,Diesel,471.13,1380.11,Calm,74.96,50,635.8488827,LOW,10.85,,
NG111,Surfer Boat,Warri-Bonny,November,191.46,Diesel,2787.83,7494.27,Moderate,70.7,50,782.8549044,LOW,14.56,,
NG111,Surfer Boat,Port Harcourt-Lagos,December,49.69,Diesel,520.64,1501.79,Stormy,77.91,50,604.4636748,OK,10.48,,
NG112,Oil Service Boat,Escravos-Lagos,January,59.52,Diesel,1800.86,4872.78,Stormy,72.45,1500,54.57862903,LOW,30.26,,
NG112,Oil Service Boat,Port Harcourt-Lagos,February,92.18,Diesel,2815.73,8179.9,Stormy,72.65,1500,59.15889202,LOW,30.55,,
NG112,Oil Service Boat,Lagos-Apapa,March,110.46,HFO,3658.66,9828.24,Moderate,82.94,1500,59.31703784,OK,33.12,,
NG112,Oil Service Boat,Lagos-Apapa,April,147.09,Diesel,4178.51,11146.45,Calm,75.07,1500,50.51986312,OK,28.41,,
NG112,Oil Service Boat,Port Harcourt-Lagos,May,44.07,Diesel,1541.1,4528.65,Calm,84.94,1500,68.50692081,OK,34.97,,
NG112,Oil Service Boat,Escravos-Lagos,June,113.41,Diesel,2946.84,8159.76,Moderate,84.21,1500,47.96614055,OK,25.98,,
NG112,Oil Service Boat,Escravos-Lagos,July,52.62,HFO,1759.79,4914.79,Calm,91.97,1500,62.26770556,OK,33.44,,
NG112,Oil Service Boat,Port Harcourt-Lagos,August,30.08,Diesel,772.37,2267.33,Moderate,92.52,1500,50.25110816,OK,25.68,,
NG112,Oil Service Boat,Warri-Bonny,September,70.57,HFO,2412.31,6462.97,Stormy,94.07,1500,61.05493364,OK,34.18,,
NG112,Oil Service Boat,Lagos-Apapa,October,35.59,HFO,1040.58,3024.33,Stormy,70.09,1500,56.65130655,LOW,29.24,,
NG112,Oil Service Boat,Port Harcourt-Lagos,November,98.74,HFO,3052.3,9012.88,Calm,87.67,1500,60.85260955,OK,30.91,,
NG112,Oil Service Boat,Port Harcourt-Lagos,December,37.23,Diesel,1072.47,2997.1,Moderate,82.04,1500,53.66818874,OK,28.81,,
NG113,Surfer Boat,Escravos-Lagos,January,187.13,Diesel,1918.53,5697.89,Stormy,94.1,50,608.9766473,OK,10.25,,
NG113,Surfer Boat,Warri-Bonny,February,51.93,Diesel,1013.32,2900.07,Stormy,70.74,50,1116.915078,LOW,19.51,,
NG113,Surfer Boat,Port Harcourt-Lagos,March,190.81,Diesel,3625.49,10853.63,Stormy,90.34,50,1137.63744,OK,19.00,,
NG113,Surfer Boat,Escravos-Lagos,April,151.15,Diesel,2003.5,5368.57,Moderate,78.2,50,710.3632153,OK,13.26,,
NG113,Surfer Boat,Port Harcourt-Lagos,May,139.23,Diesel,1738.64,4766.71,Calm,87.09,50,684.7245565,OK,12.49,,
NG113,Surfer Boat,Escravos-Lagos,June,46.37,Diesel,714.02,2063.99,Moderate,86.22,50,890.2264395,OK,15.40,,
NG113,Surfer Boat,Warri-Bonny,July,78.62,Diesel,1219.65,3397.84,Moderate,90.25,50,864.3703892,OK,15.51,,
NG113,Surfer Boat,Port Harcourt-Lagos,August,125.45,Diesel,2272.09,6553.13,Stormy,91.54,50,1044.739737,OK,18.11,,
NG113,Surfer Boat,Warri-Bonny,September,79.49,Diesel,1136.55,2915.83,Stormy,91.16,50,733.6344194,OK,14.30,,
NG113,Surfer Boat,Lagos-Apapa,October,126.31,Diesel,2380.95,6170.53,Stormy,94.4,50,977.0453646,OK,18.85,,
NG113,Surfer Boat,Warri-Bonny,November,160.29,Diesel,2207.52,6481.07,Calm,71.98,50,808.6680392,LOW,13.77,,
NG113,Surfer Boat,Lagos-Apapa,December,95.66,Diesel,960.55,2703.76,Stormy,77.95,50,565.2853857,OK,10.04,,
NG114,Surfer Boat,Port Harcourt-Lagos,January,180.42,Diesel,2284.77,6299.75,Calm,90.55,50,698.3427558,OK,12.66,,
NG114,Surfer Boat,Lagos-Apapa,February,197.7,Diesel,3234.04,8590.57,Stormy,84.67,50,869.0510875,OK,16.36,,
NG114,Surfer Boat,Port Harcourt-Lagos,March,171.08,Diesel,2267.65,5864.26,Calm,94.79,50,685.5576339,OK,13.25,,
NG114,Surfer Boat,Port Harcourt-Lagos,April,60.37,Diesel,1149.66,3203.68,Calm,75.57,50,1061.348352,OK,19.04,,
NG114,Surfer Boat,Lagos-Apapa,May,81.84,Diesel,980.41,2749.59,Stormy,91.28,50,671.9428152,OK,11.98,,
NG114,Surfer Boat,Warri-Bonny,June,80.68,Diesel,1171.35,3385.44,Calm,91.7,50,839.2265741,OK,14.52,,
NG114,Surfer Boat,Warri-Bonny,July,179.28,Diesel,2790.12,7202.32,Stormy,84.27,50,803.4716644,OK,15.56,,
NG114,Surfer Boat,Port Harcourt-Lagos,August,144.84,Diesel,2622.04,7812.16,Calm,74.05,50,1078.729633,LOW,18.10,,
NG114,Surfer Boat,Escravos-Lagos,September,57.14,Diesel,992.15,2951.26,Calm,92.83,50,1032.99265,OK,17.36,,
NG114,Surfer Boat,Port Harcourt-Lagos,October,124.1,Diesel,2387.68,6418.96,Moderate,81.15,50,1034.481869,OK,19.24,,
NG114,Surfer Boat,Escravos-Lagos,November,60.21,Diesel,1050.64,2935.95,Moderate,76.89,50,975.2366716,OK,17.45,,
NG114,Surfer Boat,Warri-Bonny,December,69.27,Diesel,1180.37,3338.66,Stormy,73.11,50,963.9555363,LOW,17.04,,
NG115,Surfer Boat,Escravos-Lagos,January,163.47,Diesel,2741.49,7981.01,Calm,74.43,50,976.4495014,LOW,16.77,,
NG115,Surfer Boat,Port Harcourt-Lagos,February,129.25,Diesel,1883.47,5440.37,Stormy,81.81,50,841.8367505,OK,14.57,,
NG115,Surfer Boat,Escravos-Lagos,March,119.72,Diesel,2030.76,5460.1,Moderate,91.68,50,912.145005,OK,16.96,,
NG115,Surfer Boat,Escravos-Lagos,April,38.54,Diesel,555.25,1400.28,Moderate,87.03,50,726.6632071,OK,14.41,,
NG115,Surfer Boat,Escravos-Lagos,May,23.76,Diesel,468.04,1265.21,Moderate,74.35,50,1064.991582,LOW,19.70,,
NG115,Surfer Boat,Lagos-Apapa,June,89.14,Diesel,1751.3,4823.63,Calm,81,50,1082.259367,OK,19.65,,
NG115,Surfer Boat,Port Harcourt-Lagos,July,137,Diesel,2669.35,6928.17,Stormy,87.28,50,1011.411679,OK,19.48,,
NG115,Surfer Boat,Escravos-Lagos,August,169.2,Diesel,1787.38,4687.42,Calm,75.98,50,554.0685579,OK,10.56,,
NG115,Surfer Boat,Escravos-Lagos,September,45.17,Diesel,865.06,2237.4,Stormy,72.07,50,990.6575161,LOW,19.15,,
NG115,Surfer Boat,Port Harcourt-Lagos,October,82.46,Diesel,1230.39,3448.38,Calm,89.92,50,836.3764249,OK,14.92,,
NG115,Surfer Boat,Warri-Bonny,November,126.66,Diesel,2078.77,5247.86,Stormy,89.45,50,828.653087,OK,16.41,,
NG115,Surfer Boat,Lagos-Apapa,December,144.01,Diesel,2399.85,6412.24,Stormy,84.14,50,890.5270467,OK,16.66,,
NG116,Tanker Ship,Escravos-Lagos,January,77.19,Diesel,3131.51,8752.98,Moderate,81.04,100000,1.133952585,OK,40.57,,
NG116,Tanker Ship,Warri-Bonny,February,243.28,HFO,9038.03,25227.41,Stormy,74.83,100000,1.036970158,LOW,37.15,,
NG116,Tanker Ship,Lagos-Apapa,March,453.83,HFO,17404.94,45190.91,Moderate,89.89,100000,0.995767358,OK,38.35,,
NG116,Tanker Ship,Escravos-Lagos,April,207.53,Diesel,7806.06,22183.19,Moderate,84.73,100000,1.068914856,OK,37.61,,
NG116,Tanker Ship,Warri-Bonny,May,62.2,Diesel,2874.09,7641.37,Moderate,85,100000,1.228516077,OK,46.21,,
NG116,Tanker Ship,Port Harcourt-Lagos,June,142.76,HFO,4899.45,14421.91,Stormy,81.01,100000,1.01022065,OK,34.32,,
NG116,Tanker Ship,Port Harcourt-Lagos,July,253.8,HFO,12185.93,35945.35,Calm,72.7,100000,1.416286446,LOW,48.01,,
